v,I,P,PR,PL,TR,TL,TRR,TRL,WR,WL,BR,BL,total,total_bias
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.170000,4.023900,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.001063,0.000000,0.000000,-40.331707,23.707176,24.672329,-20.648430
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.016748,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.013558,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.017014,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.001063,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.001063,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.001063,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.016748,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.016748,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.170000,4.018800,44.355606,-19.683277,-3.873160,2.042887,0.020470,-0.003456,0.000000,0.000000,-40.336807,23.702076,24.672329,-20.653530
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.660000,0.150000,3.549000,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.014621,0.000000,0.000000,-40.806606,23.232277,24.672329,-21.123329
23.660000,0.150000,3.549000,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.806606,23.232277,24.672329,-21.123329
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.019140,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.014621,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.001063,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.619999,0.170000,4.015400,44.355606,-19.683277,-3.873160,2.042887,0.005317,0.011963,0.000000,0.000000,-40.340206,23.698677,24.672329,-20.656929
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.005317,0.014621,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.011963,0.001329,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.036952,-0.001063,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.028179,0.014621,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.019140,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.020470,0.011963,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.670000,0.170000,4.023900,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.027647,0.000000,0.000000,-40.331707,23.707176,24.672329,-20.648430
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.014621,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,0.001329,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.019140,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.001063,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.014621,0.014621,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.014621,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.639999,0.150000,3.546000,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.001063,0.000000,0.000000,-40.809605,23.229277,24.672329,-21.126329
23.619999,0.160000,3.779200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.576405,23.462477,24.672329,-20.893129
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,0.025521,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.005317,0.014621,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.005848,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.028179,0.014621,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.019140,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.028179,0.077359,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.019140,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,0.011963,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.019140,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.005848,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.032432,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.016748,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.619999,0.160000,3.779200,44.355606,-19.683277,-3.873160,2.042887,-0.029774,0.014621,0.000000,0.000000,-40.576405,23.462477,24.672329,-20.893129
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.020470,-0.001063,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.005848,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.019140,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.010899,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.014621,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.001063,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.005317,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.009836,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.619999,0.150000,3.543000,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.001063,0.000000,0.000000,-40.812607,23.226276,24.672329,-21.129330
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.006912,-0.034825,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.005848,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.005848,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,0.020470,0.017014,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.011963,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.660000,0.170000,4.022200,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.001063,0.000000,0.000000,-40.333405,23.705477,24.672329,-20.650129
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,-0.010899,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.014621,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.005317,0.014621,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,0.014621,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.019140,0.001329,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.056092,-0.019140,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.001063,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.002924,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.027116,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.639999,0.170000,4.018800,44.355606,-19.683277,-3.873160,2.042887,0.020470,-0.003456,0.000000,0.000000,-40.336807,23.702076,24.672329,-20.653530
23.670000,0.150000,3.550500,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.805107,23.233776,24.672329,-21.121830
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,0.021799,-0.019140,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,0.002924,0.014621,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.001329,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,0.021799,-0.003456,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.003456,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,-0.013558,-0.003456,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,0.005317,-0.003456,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.680000,0.160000,3.788800,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.019140,0.000000,0.000000,-40.566807,23.472076,24.672329,-20.883530
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.020470,0.011963,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.160000,3.787200,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.003456,0.000000,0.000000,-40.568405,23.470478,24.672329,-20.885128
23.670000,0.170000,4.023900,44.355606,-19.683277,-3.873160,2.042887,0.004253,-0.016748,0.000000,0.000000,-40.331707,23.707176,24.672329,-20.648430
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.660000,0.160000,3.785600,44.355606,-19.683277,-3.873160,2.042887,-0.011963,-0.003456,0.000000,0.000000,-40.570007,23.468878,24.672329,-20.886728
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,-0.009304,-0.005848,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.011963,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
23.639999,0.160000,3.782400,44.355606,-19.683277,-3.873160,2.042887,0.004253,0.014621,0.000000,0.000000,-40.573208,23.465677,24.672329,-20.889929
